Parcel ID,Assessment Year,Total Assessed Value,Land Assessed Value,Building Assessed Value,Data Source,Assessment Date,Tax Year
107-136,2022,293300.0,113800.0,164000.0,City Parcel Master,2022-01-01,2022
107-136,2020,293500.0,114000.0,164000.0,NHDRA,2020-01-01,2020
107-137,2022,255700.0,87500.0,167100.0,City Parcel Master,2022-01-01,2022
107-137,2020,255700.0,87400.0,167000.0,NHDRA,2020-01-01,2020
107-138,2022,372000.0,109700.0,261900.0,City Parcel Master,2022-01-01,2022
107-138,2020,350400.0,109800.0,240200.0,NHDRA,2020-01-01,2020
107-139,2022,280000.0,75700.0,203900.0,City Parcel Master,2022-01-01,2022
107-139,2020,280000.0,75700.0,203900.0,NHDRA,2020-01-01,2020
107-140,2022,257400.0,79300.0,178100.0,City Parcel Master,2022-01-01,2022
107-140,2020,257400.0,79300.0,178100.0,NHDRA,2020-01-01,2020
107-141,2022,77800.0,77800.0,0.0,City Parcel Master,2022-01-01,2022
107-141,2020,77700.0,77700.0,0.0,NHDRA,2020-01-01,2020
107-142,2022,528400.0,108600.0,409600.0,City Parcel Master,2022-01-01,2022
107-142,2020,528400.0,108600.0,409600.0,NHDRA,2020-01-01,2020
107-143,2022,513200.0,142700.0,370500.0,City Parcel Master,2022-01-01,2022
107-143,2020,513200.0,142700.0,370500.0,NHDRA,2020-01-01,2020
107-144,2022,289200.0,106200.0,181200.0,City Parcel Master,2022-01-01,2022
107-144,2020,281800.0,100900.0,177300.0,NHDRA,2020-01-01,2020
107-145,2022,329100.0,105400.0,223700.0,City Parcel Master,2022-01-01,2022
107-145,2020,329100.0,105400.0,223700.0,NHDRA,2020-01-01,2020
107-146,2022,227700.0,90100.0,137600.0,City Parcel Master,2022-01-01,2022
107-146,2020,227700.0,90100.0,137600.0,NHDRA,2020-01-01,2020
107-147,2022,341700.0,100100.0,241600.0,City Parcel Master,2022-01-01,2022
107-147,2020,341700.0,100100.0,241600.0,NHDRA,2020-01-01,2020
107-148,2022,353700.0,110300.0,243400.0,City Parcel Master,2022-01-01,2022
107-148,2020,338800.0,110200.0,228600.0,NHDRA,2020-01-01,2020
107-149,2022,411300.0,93100.0,317600.0,City Parcel Master,2022-01-01,2022
107-149,2020,411300.0,93100.0,317600.0,NHDRA,2020-01-01,2020
107-150,2022,440000.0,129600.0,306300.0,City Parcel Master,2022-01-01,2022
107-150,2020,411800.0,106400.0,301900.0,NHDRA,2020-01-01,2020
107-151,2022,305800.0,92100.0,213600.0,City Parcel Master,2022-01-01,2022
107-151,2020,316800.0,92100.0,224600.0,NHDRA,2020-01-01,2020
107-152,2022,429000.0,110300.0,308300.0,City Parcel Master,2022-01-01,2022
107-152,2020,429100.0,110400.0,308300.0,NHDRA,2020-01-01,2020
107-153,2022,601800.0,152400.0,438400.0,City Parcel Master,2022-01-01,2022
107-153,2020,580600.0,152600.0,417000.0,NHDRA,2020-01-01,2020
107-154,2022,413100.0,137200.0,274800.0,City Parcel Master,2022-01-01,2022
107-154,2020,452100.0,176200.0,274800.0,NHDRA,2020-01-01,2020
107-156,2022,300400.0,134400.0,157600.0,City Parcel Master,2022-01-01,2022
107-156,2020,287700.0,134400.0,144900.0,NHDRA,2020-01-01,2020
107-157,2022,369500.0,100100.0,255500.0,City Parcel Master,2022-01-01,2022
107-157,2020,368800.0,100100.0,255500.0,NHDRA,2020-01-01,2020
107-158,2022,356300.0,133600.0,197600.0,City Parcel Master,2022-01-01,2022
107-158,2020,356300.0,133600.0,197600.0,NHDRA,2020-01-01,2020
107-159,2022,396700.0,130700.0,251000.0,City Parcel Master,2022-01-01,2022
107-159,2020,396700.0,130700.0,251000.0,NHDRA,2020-01-01,2020
107-160,2022,416000.0,136100.0,264000.0,City Parcel Master,2022-01-01,2022
107-160,2020,416000.0,136100.0,264000.0,NHDRA,2020-01-01,2020
107-161,2022,407800.0,131300.0,266600.0,City Parcel Master,2022-01-01,2022
107-161,2020,407800.0,131300.0,266600.0,NHDRA,2020-01-01,2020
107-162,2022,346200.0,115300.0,210700.0,City Parcel Master,2022-01-01,2022
107-162,2020,374000.0,115300.0,258700.0,NHDRA,2020-01-01,2020
107-162-100,2022,448100.0,126500.0,321600.0,City Parcel Master,2022-01-01,2022
107-162-100,2020,446400.0,126500.0,319900.0,NHDRA,2020-01-01,2020
107-163,2022,354700.0,132100.0,221400.0,City Parcel Master,2022-01-01,2022
107-163,2020,360900.0,132100.0,227600.0,NHDRA,2020-01-01,2020
107-164,2022,671300.0,107400.0,540100.0,City Parcel Master,2022-01-01,2022
107-164,2020,662900.0,107500.0,540100.0,NHDRA,2020-01-01,2020
107-165,2022,356600.0,100100.0,256500.0,City Parcel Master,2022-01-01,2022
107-165,2020,344600.0,100100.0,244500.0,NHDRA,2020-01-01,2020
107-166,2022,330900.0,104600.0,213400.0,City Parcel Master,2022-01-01,2022
107-166,2020,330800.0,104500.0,213400.0,NHDRA,2020-01-01,2020
107-167,2022,386400.0,107200.0,276100.0,City Parcel Master,2022-01-01,2022
107-167,2020,403100.0,107300.0,292600.0,NHDRA,2020-01-01,2020
107-168,2022,285200.0,95100.0,190100.0,City Parcel Master,2022-01-01,2022
107-168,2020,285200.0,95100.0,190100.0,NHDRA,2020-01-01,2020
107-169,2022,240000.0,83100.0,156900.0,City Parcel Master,2022-01-01,2022
107-169,2020,240000.0,83100.0,156900.0,NHDRA,2020-01-01,2020
107-170,2022,324200.0,123200.0,201000.0,City Parcel Master,2022-01-01,2022
107-170,2020,316100.0,123000.0,193100.0,NHDRA,2020-01-01,2020
107-171,2022,324300.0,87500.0,236400.0,City Parcel Master,2022-01-01,2022
107-171,2020,205200.0,87500.0,117700.0,NHDRA,2020-01-01,2020
107-172,2022,350200.0,110400.0,239300.0,City Parcel Master,2022-01-01,2022
107-172,2020,350100.0,110300.0,239300.0,NHDRA,2020-01-01,2020
107-173,2022,289400.0,100300.0,182700.0,City Parcel Master,2022-01-01,2022
107-173,2020,274700.0,100300.0,168000.0,NHDRA,2020-01-01,2020
107-174,2022,431300.0,106200.0,323500.0,City Parcel Master,2022-01-01,2022
107-174,2020,421400.0,106200.0,314800.0,NHDRA,2020-01-01,2020
107-175,2022,382000.0,105600.0,276400.0,City Parcel Master,2022-01-01,2022
107-175,2020,382100.0,105700.0,276400.0,NHDRA,2020-01-01,2020
107-176,2022,318000.0,107400.0,210300.0,City Parcel Master,2022-01-01,2022
107-176,2020,318100.0,107500.0,210300.0,NHDRA,2020-01-01,2020
107-177,2022,383200.0,107400.0,275800.0,City Parcel Master,2022-01-01,2022
107-177,2020,367800.0,107500.0,260300.0,NHDRA,2020-01-01,2020
107-178,2022,339800.0,108600.0,227500.0,City Parcel Master,2022-01-01,2022
107-178,2020,328000.0,108600.0,215700.0,NHDRA,2020-01-01,2020
107-179,2022,362200.0,91400.0,265500.0,City Parcel Master,2022-01-01,2022
107-179,2020,396700.0,91400.0,300000.0,NHDRA,2020-01-01,2020
107-180,2022,274600.0,96100.0,174200.0,City Parcel Master,2022-01-01,2022
107-180,2020,274400.0,96000.0,174100.0,NHDRA,2020-01-01,2020
107-181,2022,268300.0,91400.0,176100.0,City Parcel Master,2022-01-01,2022
107-181,2020,268300.0,91400.0,176100.0,NHDRA,2020-01-01,2020
107-182,2022,424300.0,110300.0,289700.0,City Parcel Master,2022-01-01,2022
107-182,2020,407400.0,110400.0,289700.0,NHDRA,2020-01-01,2020
107-183,2022,311500.0,101100.0,205200.0,City Parcel Master,2022-01-01,2022
107-183,2020,311400.0,101000.0,205200.0,NHDRA,2020-01-01,2020
107-184,2022,528500.0,125200.0,403300.0,City Parcel Master,2022-01-01,2022
107-184,2020,498600.0,137800.0,360800.0,NHDRA,2020-01-01,2020
107-185,2022,307100.0,91400.0,209300.0,City Parcel Master,2022-01-01,2022
107-185,2020,307100.0,91400.0,209300.0,NHDRA,2020-01-01,2020
107-186,2022,445600.0,123900.0,317900.0,City Parcel Master,2022-01-01,2022
107-186,2020,445700.0,124000.0,317900.0,NHDRA,2020-01-01,2020
107-187,2022,263700.0,109700.0,153500.0,City Parcel Master,2022-01-01,2022
107-187,2020,263800.0,109800.0,153500.0,NHDRA,2020-01-01,2020
107-188,2022,250800.0,96100.0,147300.0,City Parcel Master,2022-01-01,2022
107-188,2020,250700.0,96000.0,147300.0,NHDRA,2020-01-01,2020
107-189,2022,287000.0,92100.0,194900.0,City Parcel Master,2022-01-01,2022
107-189,2020,92100.0,92100.0,0.0,NHDRA,2020-01-01,2020
107-190,2022,370100.0,100200.0,269900.0,City Parcel Master,2022-01-01,2022
107-190,2020,330700.0,100300.0,230400.0,NHDRA,2020-01-01,2020
107-191,2022,454500.0,109200.0,333900.0,City Parcel Master,2022-01-01,2022
107-191,2020,431900.0,109100.0,311600.0,NHDRA,2020-01-01,2020
107-192,2022,355700.0,109700.0,246000.0,City Parcel Master,2022-01-01,2022
107-192,2020,355800.0,109800.0,246000.0,NHDRA,2020-01-01,2020
107-193,2022,343200.0,121500.0,221400.0,City Parcel Master,2022-01-01,2022
107-193,2020,342800.0,121400.0,221400.0,NHDRA,2020-01-01,2020
107-194,2022,234400.0,87500.0,142900.0,City Parcel Master,2022-01-01,2022
107-194,2020,234300.0,87400.0,142900.0,NHDRA,2020-01-01,2020
107-195,2022,292200.0,88800.0,201500.0,City Parcel Master,2022-01-01,2022
107-195,2020,239100.0,88800.0,150300.0,NHDRA,2020-01-01,2020
107-196,2022,264900.0,90100.0,173000.0,City Parcel Master,2022-01-01,2022
107-196,2020,265000.0,90200.0,173000.0,NHDRA,2020-01-01,2020
107-197,2022,414000.0,92100.0,303900.0,City Parcel Master,2022-01-01,2022
107-197,2020,414000.0,92100.0,303900.0,NHDRA,2020-01-01,2020
107-198,2022,419300.0,103600.0,315700.0,City Parcel Master,2022-01-01,2022
107-198,2020,419300.0,103600.0,315700.0,NHDRA,2020-01-01,2020
107-199,2022,290600.0,101600.0,180500.0,City Parcel Master,2022-01-01,2022
107-199,2020,290500.0,101500.0,180500.0,NHDRA,2020-01-01,2020
107-200,2022,374600.0,88300.0,271100.0,City Parcel Master,2022-01-01,2022
107-200,2020,310500.0,79400.0,218400.0,NHDRA,2020-01-01,2020
107-201,2022,350000.0,96700.0,243100.0,City Parcel Master,2022-01-01,2022
107-201,2020,350000.0,96700.0,243100.0,NHDRA,2020-01-01,2020
107-202,2022,382200.0,83500.0,291300.0,City Parcel Master,2022-01-01,2022
107-202,2020,382200.0,83500.0,291300.0,NHDRA,2020-01-01,2020
107-203,2022,253300.0,63000.0,190300.0,City Parcel Master,2022-01-01,2022
107-203,2020,256500.0,78700.0,177800.0,NHDRA,2020-01-01,2020
107-204,2022,221200.0,75900.0,144800.0,City Parcel Master,2022-01-01,2022
107-204,2020,221200.0,75900.0,144800.0,NHDRA,2020-01-01,2020
107-205,2022,309200.0,83800.0,208300.0,City Parcel Master,2022-01-01,2022
107-205,2020,319100.0,83800.0,218200.0,NHDRA,2020-01-01,2020
107-206,2022,377800.0,88300.0,289000.0,City Parcel Master,2022-01-01,2022
107-206,2020,377700.0,88200.0,289000.0,NHDRA,2020-01-01,2020
107-207,2022,269400.0,75700.0,193700.0,City Parcel Master,2022-01-01,2022
107-207,2020,255000.0,75700.0,179300.0,NHDRA,2020-01-01,2020
107-208,2022,270600.0,82300.0,184400.0,City Parcel Master,2022-01-01,2022
107-208,2020,270600.0,82300.0,184400.0,NHDRA,2020-01-01,2020
107-209,2022,326800.0,121400.0,201200.0,City Parcel Master,2022-01-01,2022
107-209,2020,324400.0,121400.0,198800.0,NHDRA,2020-01-01,2020
107-210,2022,389500.0,97000.0,291500.0,City Parcel Master,2022-01-01,2022
107-210,2020,394800.0,108600.0,285200.0,NHDRA,2020-01-01,2020
107-211,2022,316500.0,103300.0,213200.0,City Parcel Master,2022-01-01,2022
107-211,2020,316600.0,103400.0,213200.0,NHDRA,2020-01-01,2020
107-212,2022,298400.0,83000.0,215400.0,City Parcel Master,2022-01-01,2022
107-212,2020,298400.0,83000.0,215400.0,NHDRA,2020-01-01,2020
107-213,2022,486500.0,80900.0,373400.0,City Parcel Master,2022-01-01,2022
107-213,2020,455100.0,80900.0,362400.0,NHDRA,2020-01-01,2020
107-214,2022,1520.0,1520.0,0.0,City Parcel Master,2022-01-01,2022
107-214,2020,216945.0,216945.0,0.0,NHDRA,2020-01-01,2020
108-1,2022,306800.0,80800.0,218600.0,City Parcel Master,2022-01-01,2022
108-1,2020,306700.0,80700.0,218600.0,NHDRA,2020-01-01,2020
108-2-55,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-55,2020,15000.0,0.0,0.0,NHDRA,2020-01-01,2020
108-2-56,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-56,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-57,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-57,2020,,,,NHDRA,2020-01-01,2020
108-2-58,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-58,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-59,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-59,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-60,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-60,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-61,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-61,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-62,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-62,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-63,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-63,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-64,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-64,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-65,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-65,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-66,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-66,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-67,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-67,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-68,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-68,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-69,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-69,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-70,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-70,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-71,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-71,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-72,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-72,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-73,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-73,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-74,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-74,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-75,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-75,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-76,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-76,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-77,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-77,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-78,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-78,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-79,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-79,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-80,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-80,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-81,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-81,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-82,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-82,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-83,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-83,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-84,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-84,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-85,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-85,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-86,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-86,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-87,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-87,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-88,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-88,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-89,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-89,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-90,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-90,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-91,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-91,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-92,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-92,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-93,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-93,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-94,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-94,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-95,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-95,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-96,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-96,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-97,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-97,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-98,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-98,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-99,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-99,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-100,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-100,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-101,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-101,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-102,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-102,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-103,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-103,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-104,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-104,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-105,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-105,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-106,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-106,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-107,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-107,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-108,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-108,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-109,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-109,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-110,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-110,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-111,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-111,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-112,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-112,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-113,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-113,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-114,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-114,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-115,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-115,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-116,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-116,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-117,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-117,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-118,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-118,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-119,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-119,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-120,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-120,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-121,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-121,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-122,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-122,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-123,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-123,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-124,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-124,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-125,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-125,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-126,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-126,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-127,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-127,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-128,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-128,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-129,2022,273100.0,0.0,272700.0,City Parcel Master,2022-01-01,2022
108-2-129,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-130,2022,273100.0,0.0,272700.0,City Parcel Master,2022-01-01,2022
108-2-130,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-131,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-131,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-132,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-132,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-133,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-133,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-134,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-134,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-135,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-135,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-136,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
108-2-136,2020,15000.0,15000.0,0.0,NHDRA,2020-01-01,2020
108-2-137,2022,14000.0,14000.0,0.0,City Parcel Master,2022-01-01,2022
