REM_MBLU_MAP,REM_MBLU_BLOCK,REM_MBLU_LOT,REM_MBLU_UNIT,VNS_AYB,VNS_EYB,VNS_STYLE,VNS_STYLE_DESC,VNS_OCC,VNS_OCC_DESC,VNS_GRADE,VNS_GRADE_DESC,VNS_BLDG_AREA_LIVING,VNS_BLDG_AREA_GROSS,VNS_BLDG_AREA_EFFECTIVE,VNS_PCT_GOOD,CNS_ASSESS_VAL
    108,     13,       ,       ,1950,1983,22,CONVENT`NL,1090,MULT HS,C-,AVG. (-),1128,3156,1650,61,134500
    108,     13,       ,       ,1950,1983,22,CONVENT`NL,1090,MULT HS,D,FAIR,1134,3320,1508,61,105700
    108,     14,      1,       ,2007,2014,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1144,1739,1336,92,243000
    108,     14,      2,       ,2007,2014,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1144,1739,1336,92,243000
    108,     14,      3,       ,2013,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1024,1536,1152,93,260100
    108,     14,      4,       ,2013,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1024,1536,1152,93,260100
    108,     14,      5,       ,2013,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1024,1536,1152,93,260100
    108,     14,      6,       ,2013,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1024,1536,1152,93,260100
    108,     14,      7,       ,2013,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1024,1536,1152,93,260100
    108,     14,      8,       ,2013,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1024,1536,1152,93,260100
    108,     14,      9,       ,2013,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1024,1536,1152,93,260100
    108,     14,     10,       ,2013,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1024,1536,1152,93,260100
    108,     14,     11,       ,2013,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1698,1992,1816,93,334300
    108,     14,     12,       ,2013,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1698,1992,1816,93,334300
    108,     14,     13,       ,2013,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1698,1992,1816,93,334300
    108,     14,     14,       ,2013,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1698,1992,1816,93,334300
    108,     14,     15,       ,2013,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1698,1992,1816,93,334300
    108,     14,     16,       ,2013,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1698,1992,1816,93,334300
    108,     14,     17,       ,2013,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1698,1992,1816,93,334300
    108,     14,     18,       ,2013,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1698,1992,1816,93,334300
    108,     14,     19,       ,2013,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1698,2542,1954,93,356700
    108,     14,     20,       ,2013,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1698,2542,1954,93,356700
    108,     14,     21,       ,2013,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1698,2542,1954,93,356700
    108,     14,     22,       ,2013,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1698,2542,1954,93,356700
    108,     14,     23,       ,2013,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1698,2542,1954,93,356700
    108,     14,     24,       ,2013,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1698,2542,1954,93,356700
    108,     14,     25,       ,2013,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1698,2542,1954,93,356700
    108,     14,     26,       ,2013,2015,08,CONDO-TNHS,1020,CONDO,03,ADEQUATE,1698,2542,1954,93,356700
    108,     14,     27,       ,2011,2014,101,COLONIAL,1020,CONDO,03,ADEQUATE,1872,3652,2415,92,424800
    108,     14,     28,       ,2007,2014,103,RANCH,1020,CONDO,03,ADEQUATE,1764,4344,2554,92,430800
    108,     14,     29,       ,2011,2014,103,CONDO-RANCH,1020,CONDO,03,ADEQUATE,1192,2920,1794,92,350600
